"Sensor 9 Average (x, y, z)"
"[0.23968500000000004, 0.14688, -0.15301659999999997]"
"[0.26192999999999994, 0.134415, -0.17317519999999997]"
"[0.28215, 0.11789999999999996, -0.1953908]"
"[0.30096, 0.09645, -0.21431519999999998]"
"[0.313575, 0.068115, -0.22643939999999999]"
"[0.32613, 0.0381, -0.236071]"
"[0.24551999999999996, 0.171075, -0.18810659999999998]"
"[0.271365, 0.15673499999999999, -0.21586399999999997]"
"[0.296415, 0.13858499999999999, -0.24376659999999997]"
"[0.31585500000000005, 0.11076000000000001, -0.26428820000000003]"
"[0.33465, 0.08176499999999999, -0.281325]"
"[0.343635, 0.04576499999999999, -0.2949254]"
"[0.25108500000000006, 0.19504500000000002, -0.22627]"
"[0.27921, 0.17958, -0.25743959999999994]"
"[0.30255000000000004, 0.15903, -0.2922391999999999]"
"[0.32428500000000005, 0.13152, -0.322223]"
"[0.342705, 0.096075, -0.3448741999999999]"
"[0.35592, 0.055260000000000004, -0.3581116]"
"[0.247185, 0.22287, -0.27070120000000003]"
"[0.27549, 0.20875500000000002, -0.3094212]"
"[0.3024, 0.184245, -0.3483348]"
"[0.32466, 0.15173999999999999, -0.3813436]"
"[0.34426500000000004, 0.11107500000000001, -0.4085927999999999]"
"[0.35714999999999997, 0.06509999999999999, -0.4308083999999999]"
"[0.23772, 0.25129499999999994, -0.3142854]"
"[0.2664, 0.23222999999999996, -0.36176579999999997]"
"[0.29256000000000004, 0.20974500000000001, -0.4063906]"
"[0.315405, 0.17301, -0.44874059999999993]"
"[0.33429000000000003, 0.12724500000000002, -0.4818704]"
"[0.348735, 0.07616999999999999, -0.5097246]"
"[0.21840000000000004, 0.27709500000000004, -0.35840199999999994]"
"[0.24484500000000003, 0.25983000000000006, -0.41519939999999994]"
"[0.269475, 0.234585, -0.4688024]"
"[0.29358, 0.193245, -0.518122]"
"[0.31073999999999996, 0.14377500000000001, -0.5569872]"
"[0.325245, 0.08528999999999999, -0.5874550000000001]"
