"Sensor 14 Average (x, y, z)"
"[-0.65796, -0.32692499999999997, 1.3159234]"
"[-0.559065, -0.43297499999999994, 1.4807011999999997]"
"[-0.435105, -0.45465000000000005, 1.6099775999999997]"
"[-0.2898, -0.469695, 1.7077213999999996]"
"[-0.12310499999999998, -0.478215, 1.762244]"
"[0.045075000000000004, -0.48265499999999995, 1.7656320000000003]"
"[-0.61137, -0.5171549999999999, 1.2384591999999999]"
"[-0.523965, -0.5555399999999999, 1.3753344]"
"[-0.407535, -0.5889599999999999, 1.4902602]"
"[-0.271275, -0.612255, 1.5773076]"
"[-0.11821499999999999, -0.6242999999999999, 1.6263367999999998]"
"[0.04328999999999998, -0.62469, 1.6314671999999997]"
"[-0.565875, -0.6031200000000001, 1.1245498]"
"[-0.48441000000000006, -0.649035, 1.2465903999999999]"
"[-0.3747599999999999, -0.6850499999999999, 1.3500938]"
"[-0.24765000000000004, -0.710175, 1.4278726000000002]"
"[-0.10594499999999998, -0.7254, 1.470513]"
"[0.040455000000000005, -0.7277999999999999, 1.4772164]"
"[-0.5147999999999999, -0.6700349999999999, 0.9963865999999999]"
"[-0.43727999999999995, -0.7172549999999999, 1.1055044]"
"[-0.34155, -0.7572749999999999, 1.194149]"
"[-0.22285500000000003, -0.784005, 1.2604086]"
"[-0.09387, -0.8016599999999998, 1.2905617999999996]"
"[0.03806999999999999, -0.8020799999999999, 1.296999]"
"[-0.457845, -0.70677, 0.8675941999999998]"
"[-0.39064499999999996, -0.755385, 0.9590218]"
"[-0.30205499999999996, -0.7946249999999999, 1.0354211999999998]"
"[-0.19683, -0.8252999999999999, 1.0894114]"
"[-0.08201999999999998, -0.8403749999999999, 1.1234123999999999]"
"[0.035385, -0.842745, 1.1248886]"
"[-0.40401, -0.722685, 0.7384387999999998]"
"[-0.34206000000000003, -0.7692749999999999, 0.8133136000000001]"
"[-0.26365500000000003, -0.809955, 0.8778792]"
"[-0.17115000000000002, -0.8350049999999999, 0.9237381999999998]"
"[-0.07161, -0.85326, 0.9499952]"
"[0.03253500000000001, -0.85302, 0.9593364000000001]"
